Time,MsgL,PLC/PCReq,DType,ProVer,MeasurementGroupNumber,PLCSendDelayTime,CommonBitValue,Lot_ID,Recipe_ID,M#00_ID,M#00_BitValue#0,M#00_BitValue#1,M#00_BitValue#2,M#00_BitValue#3,M#00_Recipe_Number,M#00_PV_Number,M#00_RAW_Number,M#00_Judge_Code,M#00_TimeBlock_01,M#00_TimeBlock_02,M#00_TimeBlock_03,M#00_TimeBlock_04,M#00_CellCountNo,M#01_ID,M#01_BitValue#0,M#01_BitValue#1,M#01_BitValue#2,M#01_BitValue#3,M#01_Recipe_Number,M#01_PV_Number,M#01_RAW_Number,M#01_Judge_Code,M#01_TimeBlock_01,M#01_TimeBlock_02,M#01_TimeBlock_03,M#01_TimeBlock_04,M#01_CellCountNo,BitModeValue
00:03:39.102048,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,705,67,0,0,2,0,0,0,5,100,100,0,0,752,713,67,0,0,2,0,0,0,5,100,100,0,0,752,0
00:03:39.638656,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,714,67,0,0,2,0,0,0,5,0,0,0,0,753,715,67,0,0,2,0,0,0,5,0,0,0,0,753,0
00:03:40.169772,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,716,67,0,0,2,0,0,0,5,0,0,0,0,754,717,67,0,0,2,0,0,0,5,0,0,0,0,754,0
00:03:40.695516,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,718,67,0,0,2,0,0,0,5,100,100,0,0,755,719,67,0,0,2,0,0,0,5,100,100,0,0,755,0
00:03:41.230827,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,720,67,0,0,2,0,0,0,5,0,0,0,0,756,721,67,0,0,2,0,0,0,5,0,0,0,0,756,0
00:03:41.760320,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,722,67,0,0,2,0,0,0,5,0,0,0,0,757,723,67,0,0,2,0,0,0,5,0,0,0,0,757,0
00:03:42.288909,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,724,67,0,0,2,0,0,0,5,100,100,0,0,758,725,67,0,0,2,0,0,0,5,100,100,0,0,758,0
00:03:42.825099,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,726,67,0,0,2,0,0,0,5,0,0,0,0,759,728,67,0,0,2,0,0,0,5,0,0,0,0,759,0
00:03:43.353750,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,729,67,0,0,2,0,0,0,5,0,0,0,0,760,730,67,0,0,2,0,0,0,5,0,0,0,0,760,0
00:03:43.885431,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,731,67,0,0,2,0,0,0,5,100,100,0,0,761,732,67,0,0,2,0,0,0,5,100,100,0,0,761,0
00:03:44.418280,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,733,67,0,0,2,0,0,0,5,0,0,0,0,762,734,67,0,0,2,0,0,0,5,0,0,0,0,762,0
00:03:44.951545,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,735,67,0,0,2,0,0,0,5,0,0,0,0,763,736,67,0,0,2,0,0,0,5,0,0,0,0,763,0
00:03:45.481169,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,737,67,0,0,2,0,0,0,5,100,100,0,0,764,738,67,0,0,2,0,0,0,5,100,100,0,0,764,0
00:03:46.014521,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,745,67,0,0,2,0,0,0,5,100,100,0,0,765,746,67,0,0,2,0,0,0,5,100,100,0,0,765,0
00:03:46.543774,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,747,67,0,0,2,0,0,0,5,0,0,0,0,766,748,67,0,0,2,0,0,0,5,0,0,0,0,766,0
00:03:47.079521,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,749,67,0,0,2,0,0,0,5,100,100,0,0,767,750,67,0,0,2,0,0,0,5,100,100,0,0,767,0
00:03:47.607749,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,751,67,0,0,2,0,0,0,5,100,100,0,0,768,752,67,0,0,2,0,0,0,5,100,100,0,0,768,0
00:03:48.139484,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,753,67,0,0,2,0,0,0,5,0,0,0,0,769,754,67,0,0,2,0,0,0,5,0,0,0,0,769,0
00:03:48.672801,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,755,67,0,0,2,0,0,0,5,100,100,0,0,770,756,67,0,0,2,0,0,0,5,100,100,0,0,770,0
00:03:49.200662,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,757,67,0,0,2,0,0,0,5,100,100,0,0,771,758,67,0,0,2,0,0,0,5,100,100,0,0,771,0
00:03:49.736808,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,760,67,0,0,2,0,0,0,5,0,0,0,0,772,761,67,0,0,2,0,0,0,5,0,0,0,0,772,0
00:03:50.264594,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,762,67,0,0,2,0,0,0,5,100,100,0,0,773,763,67,0,0,2,0,0,0,5,100,100,0,0,773,0
00:03:50.797735,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,764,67,0,0,2,0,0,0,5,100,100,0,0,774,765,67,0,0,2,0,0,0,5,100,100,0,0,774,0
00:03:51.333545,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,766,67,0,0,2,0,0,0,5,0,0,0,0,775,767,67,0,0,2,0,0,0,5,0,0,0,0,775,0
00:03:51.859641,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,768,67,0,0,2,0,0,0,5,0,0,0,0,776,769,67,0,0,2,0,0,0,5,0,0,0,0,776,0
00:03:52.396588,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,770,67,0,0,2,0,0,0,5,100,100,0,0,777,697,67,0,0,2,0,0,0,5,100,100,0,0,777,0
00:03:52.933507,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,698,67,0,0,2,0,0,0,5,0,0,0,0,778,699,67,0,0,2,0,0,0,5,0,0,0,0,778,0
00:03:53.458337,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,700,67,0,0,2,0,0,0,5,0,0,0,0,779,701,67,0,0,2,0,0,0,5,0,0,0,0,779,0
00:03:53.991044,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,702,67,0,0,2,0,0,0,5,100,100,0,0,780,703,67,0,0,2,0,0,0,5,100,100,0,0,780,0
00:03:54.522405,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,704,67,0,0,2,0,0,0,5,0,0,0,0,781,705,67,0,0,2,0,0,0,5,0,0,0,0,781,0
00:03:55.051558,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,706,67,0,0,2,0,0,0,5,0,0,0,0,782,714,67,0,0,2,0,0,0,5,0,0,0,0,782,0
00:03:55.587485,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,715,67,0,0,2,0,0,0,5,100,100,0,0,783,716,67,0,0,2,0,0,0,5,100,100,0,0,783,0
00:03:56.120131,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,717,67,0,0,2,0,0,0,5,0,0,0,0,784,718,67,0,0,2,0,0,0,5,0,0,0,0,784,0
00:03:56.648440,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,719,67,0,0,2,0,0,0,5,0,0,0,0,785,720,67,0,0,2,0,0,0,5,0,0,0,0,785,0
00:03:57.177650,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,721,67,0,0,2,0,0,0,5,100,100,0,0,786,722,67,0,0,2,0,0,0,5,100,100,0,0,786,0
00:03:57.710866,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,723,67,0,0,2,0,0,0,5,100,100,0,0,787,724,67,0,0,2,0,0,0,5,100,100,0,0,787,0
00:03:58.244899,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,725,67,0,0,2,0,0,0,5,0,0,0,0,788,726,67,0,0,2,0,0,0,5,0,0,0,0,788,0
00:03:58.774588,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,727,67,0,0,2,0,0,0,5,100,100,0,0,789,729,67,0,0,2,0,0,0,5,100,100,0,0,789,0
00:03:59.307885,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,730,67,0,0,2,0,0,0,5,100,100,0,0,790,731,67,0,0,2,0,0,0,5,100,100,0,0,790,0
00:03:59.835089,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,732,67,0,0,2,0,0,0,5,0,0,0,0,791,733,67,0,0,2,0,0,0,5,0,0,0,0,791,0
00:04:00.374587,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,734,67,0,0,2,0,0,0,5,100,100,0,0,792,735,67,0,0,2,0,0,0,5,100,100,0,0,792,0
00:04:00.904574,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,736,67,0,0,2,0,0,0,5,100,100,0,0,793,737,67,0,0,2,0,0,0,5,100,100,0,0,793,0
00:04:01.435731,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,738,67,0,0,2,0,0,0,5,0,0,0,0,794,739,67,0,0,2,0,0,0,5,0,0,0,0,794,0
00:04:01.967042,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,746,67,0,0,2,0,0,0,5,0,0,0,0,795,747,67,0,0,2,0,0,0,5,0,0,0,0,795,0
00:04:02.497162,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,748,67,0,0,2,0,0,0,5,100,100,0,0,796,749,67,0,0,2,0,0,0,5,100,100,0,0,796,0
00:04:03.032558,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,750,67,0,0,2,0,0,0,5,0,0,0,0,797,751,67,0,0,2,0,0,0,5,0,0,0,0,797,0
00:04:03.567329,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,752,67,0,0,2,0,0,0,5,0,0,0,0,798,753,67,0,0,2,0,0,0,5,0,0,0,0,798,0
00:04:04.093035,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,754,67,0,0,2,0,0,0,5,100,100,0,0,799,755,67,0,0,2,0,0,0,5,100,100,0,0,799,0
00:04:04.623524,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,756,67,0,0,2,0,0,0,5,0,0,0,0,800,757,67,0,0,2,0,0,0,5,0,0,0,0,800,0
00:04:05.156616,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,758,67,0,0,2,0,0,0,5,0,0,0,0,801,759,67,0,0,2,0,0,0,5,0,0,0,0,801,0
00:04:05.688445,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,761,67,0,0,2,0,0,0,5,100,100,0,0,802,762,67,0,0,2,0,0,0,5,100,100,0,0,802,0
00:04:06.225819,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,763,67,0,0,2,0,0,0,5,0,0,0,0,803,764,67,0,0,2,0,0,0,5,0,0,0,0,803,0
00:04:06.754930,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,765,67,0,0,2,0,0,0,5,0,0,0,0,804,766,67,0,0,2,0,0,0,5,0,0,0,0,804,0
00:04:07.288753,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,767,67,0,0,2,0,0,0,5,100,100,0,0,805,768,67,0,0,2,0,0,0,5,100,100,0,0,805,0
00:04:07.815738,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,769,67,0,0,2,0,0,0,5,0,0,0,0,806,770,67,0,0,2,0,0,0,5,0,0,0,0,806,0
00:04:08.347372,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,771,67,0,0,2,0,0,0,5,0,0,0,0,807,698,67,0,0,2,0,0,0,5,0,0,0,0,807,0
00:04:08.879816,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,699,67,0,0,2,0,0,0,5,100,100,0,0,808,700,67,0,0,2,0,0,0,5,100,100,0,0,808,0
00:04:09.419417,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,701,67,0,0,2,0,0,0,5,100,100,0,0,809,702,67,0,0,2,0,0,0,5,100,100,0,0,809,0
00:04:09.944033,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,703,67,0,0,2,0,0,0,5,0,0,0,0,810,704,67,0,0,2,0,0,0,5,0,0,0,0,810,0
00:04:10.476683,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,705,67,0,0,2,0,0,0,5,100,100,0,0,811,706,67,0,0,2,0,0,0,5,100,100,0,0,811,0
00:04:11.012285,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,707,67,0,0,2,0,0,0,5,100,100,0,0,812,715,67,0,0,2,0,0,0,5,100,100,0,0,812,0
00:04:11.537552,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,716,67,0,0,2,0,0,0,5,0,0,0,0,813,717,67,0,0,2,0,0,0,5,0,0,0,0,813,0
00:04:12.068045,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,718,67,0,0,2,0,0,0,5,100,100,0,0,814,719,67,0,0,2,0,0,0,5,100,100,0,0,814,0
00:04:12.600832,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,720,67,0,0,2,0,0,0,5,100,100,0,0,815,721,67,0,0,2,0,0,0,5,100,100,0,0,815,0
00:04:13.132759,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,722,67,0,0,2,0,0,0,5,0,0,0,0,816,723,67,0,0,2,0,0,0,5,0,0,0,0,816,0
00:04:13.665943,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,724,67,0,0,2,0,0,0,5,100,100,0,0,817,725,67,0,0,2,0,0,0,5,100,100,0,0,817,0
00:04:14.202391,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,726,67,0,0,2,0,0,0,5,100,100,0,0,818,727,67,0,0,2,0,0,0,5,100,100,0,0,818,0
00:04:14.730911,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,728,67,0,0,2,0,0,0,5,0,0,0,0,819,730,67,0,0,2,0,0,0,5,0,0,0,0,819,0
00:04:15.263756,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,731,67,0,0,2,0,0,0,5,0,0,0,0,820,732,67,0,0,2,0,0,0,5,0,0,0,0,820,0
00:04:15.795093,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,733,67,0,0,2,0,0,0,5,100,100,0,0,821,734,67,0,0,2,0,0,0,5,100,100,0,0,821,0
00:04:16.325691,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,735,67,0,0,2,0,0,0,5,0,0,0,0,822,736,67,0,0,2,0,0,0,5,0,0,0,0,822,0
00:04:16.862323,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,737,67,0,0,2,0,0,0,5,0,0,0,0,823,738,67,0,0,2,0,0,0,5,0,0,0,0,823,0
00:04:17.394424,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,739,67,0,0,2,0,0,0,5,100,100,0,0,824,740,67,0,0,2,0,0,0,5,100,100,0,0,824,0
00:04:17.924368,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,747,67,0,0,2,0,0,0,5,0,0,0,0,825,748,67,0,0,2,0,0,0,5,0,0,0,0,825,0
00:04:18.453885,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,749,67,0,0,2,0,0,0,5,0,0,0,0,826,750,67,0,0,2,0,0,0,5,0,0,0,0,826,0
00:04:18.991534,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,751,67,0,0,2,0,0,0,5,100,100,0,0,827,752,67,0,0,2,0,0,0,5,100,100,0,0,827,0
00:04:19.519630,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,753,67,0,0,2,0,0,0,5,100,100,0,0,828,754,67,0,0,2,0,0,0,5,100,100,0,0,828,0
00:04:20.046127,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,755,67,0,0,2,0,0,0,5,0,0,0,0,829,756,67,0,0,2,0,0,0,5,0,0,0,0,829,0
00:04:20.581469,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,757,67,0,0,2,0,0,0,5,100,100,0,0,830,758,67,0,0,2,0,0,0,5,100,100,0,0,830,0
00:04:21.113186,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,759,67,0,0,2,0,0,0,5,100,100,0,0,831,760,67,0,0,2,0,0,0,5,100,100,0,0,831,0
00:04:21.647644,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,762,67,0,0,2,0,0,0,5,0,0,0,0,832,763,67,0,0,2,0,0,0,5,0,0,0,0,832,0
00:04:22.173415,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,764,67,0,0,2,0,0,0,5,100,100,0,0,833,765,67,0,0,2,0,0,0,5,100,100,0,0,833,0
00:04:22.707093,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,766,67,0,0,2,0,0,0,5,100,100,0,0,834,767,67,0,0,2,0,0,0,5,100,100,0,0,834,0
00:04:23.241646,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,768,67,0,0,2,0,0,0,5,0,0,0,0,835,769,67,0,0,2,0,0,0,5,0,0,0,0,835,0
00:04:23.771047,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,770,67,0,0,2,0,0,0,5,100,100,0,0,836,771,67,0,0,2,0,0,0,5,100,100,0,0,836,0
00:04:24.304404,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,772,67,0,0,2,0,0,0,5,100,100,0,0,837,699,67,0,0,2,0,0,0,5,100,100,0,0,837,0
00:04:24.833883,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,700,67,0,0,2,0,0,0,5,0,0,0,0,838,701,67,0,0,2,0,0,0,5,0,0,0,0,838,0
00:04:25.371722,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,702,67,0,0,2,0,0,0,5,0,100,0,0,839,703,67,0,0,2,0,0,0,5,0,100,0,0,839,0
00:04:25.896404,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,704,67,0,0,2,0,0,0,5,100,100,0,0,840,705,67,0,0,2,0,0,0,5,100,100,0,0,840,0
00:04:26.433506,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,706,67,0,0,2,0,0,0,5,0,0,0,0,841,707,67,0,0,2,0,0,0,5,0,0,0,0,841,0
00:04:26.962090,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,708,67,0,0,2,0,0,0,5,0,0,0,0,842,716,67,0,0,2,0,0,0,5,0,0,0,0,842,0
00:04:27.491074,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,717,67,0,0,2,0,0,0,5,100,100,0,0,843,718,67,0,0,2,0,0,0,5,100,100,0,0,843,0
00:04:28.023318,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,719,67,0,0,2,0,0,0,5,0,0,0,0,844,720,67,0,0,2,0,0,0,5,0,0,0,0,844,0
00:04:28.561849,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,721,67,0,0,2,0,0,0,5,0,0,0,0,845,722,67,0,0,2,0,0,0,5,0,0,0,0,845,0
00:04:29.092753,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,723,67,0,0,2,0,0,0,5,100,100,0,0,846,724,67,0,0,2,0,0,0,5,100,100,0,0,846,0
00:04:29.622970,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,725,67,0,0,2,0,0,0,5,0,0,0,0,847,726,67,0,0,2,0,0,0,5,0,0,0,0,847,0
00:04:30.150083,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,727,67,0,0,2,0,0,0,5,0,0,0,0,848,728,67,0,0,2,0,0,0,5,0,0,0,0,848,0
00:04:30.689517,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,729,67,0,0,2,0,0,0,5,100,100,0,0,849,731,67,0,0,2,0,0,0,5,100,100,0,0,849,0
00:04:31.217320,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,732,67,0,0,2,0,0,0,5,100,100,0,0,850,733,67,0,0,2,0,0,0,5,100,100,0,0,850,0
00:04:31.751392,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,734,67,0,0,2,0,0,0,5,0,0,0,0,851,735,67,0,0,2,0,0,0,5,0,0,0,0,851,0
00:04:32.280110,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,736,67,0,0,2,0,0,0,5,100,100,0,0,852,737,67,0,0,2,0,0,0,5,100,100,0,0,852,0
00:04:32.815862,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,738,67,0,0,2,0,0,0,5,100,100,0,0,853,739,67,0,0,2,0,0,0,5,100,100,0,0,853,0
00:04:33.349710,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,740,67,0,0,2,0,0,0,5,0,0,0,0,854,741,67,0,0,2,0,0,0,5,0,0,0,0,854,0
00:04:33.875268,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,748,67,0,0,2,0,0,0,5,100,100,0,0,855,749,67,0,0,2,0,0,0,5,100,100,0,0,855,0
00:04:34.409444,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,750,67,0,0,2,0,0,0,5,100,100,0,0,856,751,67,0,0,2,0,0,0,5,100,100,0,0,856,0
00:04:34.944113,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,752,67,0,0,2,0,0,0,5,0,0,0,0,857,753,67,0,0,2,0,0,0,5,0,0,0,0,857,0
00:04:35.468384,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,754,67,0,0,2,0,0,0,5,100,100,0,0,858,755,67,0,0,2,0,0,0,5,100,100,0,0,858,0
00:04:36.002965,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,756,67,0,0,2,0,0,0,5,100,100,0,0,859,757,67,0,0,2,0,0,0,5,100,100,0,0,859,0
00:04:36.534748,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,758,67,0,0,2,0,0,0,5,0,0,0,0,860,759,67,0,0,2,0,0,0,5,0,0,0,0,860,0
00:04:37.066094,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,760,67,0,0,2,0,0,0,5,0,0,0,0,861,761,67,0,0,2,0,0,0,5,0,0,0,0,861,0
00:04:37.594756,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,763,67,0,0,2,0,0,0,5,100,100,0,0,862,764,67,0,0,2,0,0,0,5,100,100,0,0,862,0
00:04:38.132276,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,765,67,0,0,2,0,0,0,5,0,0,0,0,863,766,67,0,0,2,0,0,0,5,0,0,0,0,863,0
00:04:38.659322,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,767,67,0,0,2,0,0,0,5,0,0,0,0,864,768,67,0,0,2,0,0,0,5,0,0,0,0,864,0
00:04:39.199709,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,769,67,0,0,2,0,0,0,5,100,100,0,0,865,770,67,0,0,2,0,0,0,5,100,100,0,0,865,0
00:04:39.725262,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,771,67,0,0,2,0,0,0,5,0,0,0,0,866,772,67,0,0,2,0,0,0,5,0,0,0,0,866,0
00:04:40.259611,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,773,67,0,0,2,0,0,0,5,0,0,0,0,867,700,67,0,0,2,0,0,0,5,0,0,0,0,867,0
00:04:40.789024,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,701,67,0,0,2,0,0,0,5,100,100,0,0,868,702,67,0,0,2,0,0,0,5,100,100,0,0,868,0
00:04:41.318632,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,703,67,0,0,2,0,0,0,5,0,0,0,0,869,704,67,0,0,2,0,0,0,5,0,0,0,0,869,0
00:04:41.851839,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,705,67,0,0,2,0,0,0,5,0,0,0,0,870,706,67,0,0,2,0,0,0,5,0,0,0,0,870,0
00:04:42.382401,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,707,67,0,0,2,0,0,0,5,100,100,0,0,871,708,67,0,0,2,0,0,0,5,100,100,0,0,871,0
00:04:42.914692,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,709,67,0,0,2,0,0,0,5,100,100,0,0,872,717,67,0,0,2,0,0,0,5,100,100,0,0,872,0
00:04:43.447477,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,718,67,0,0,2,0,0,0,5,0,0,0,0,873,719,67,0,0,2,0,0,0,5,0,0,0,0,873,0
00:04:43.979041,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,720,67,0,0,2,0,0,0,5,100,100,0,0,874,721,67,0,0,2,0,0,0,5,100,100,0,0,874,0
00:04:44.520007,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,722,67,0,0,2,0,0,0,5,100,100,0,0,875,723,67,0,0,2,0,0,0,5,100,100,0,0,875,0
00:04:45.040235,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,724,67,0,0,2,0,0,0,5,0,0,0,0,876,725,67,0,0,2,0,0,0,5,0,0,0,0,876,0
00:04:45.571317,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,726,67,0,0,2,0,0,0,5,100,100,0,0,877,727,67,0,0,2,0,0,0,5,100,100,0,0,877,0
00:04:46.105591,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,728,67,0,0,2,0,0,0,5,100,100,0,0,878,729,67,0,0,2,0,0,0,5,100,100,0,0,878,0
00:04:46.639729,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,730,67,0,0,2,0,0,0,5,0,0,0,0,879,732,67,0,0,2,0,0,0,5,0,0,0,0,879,0
00:04:47.168615,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,733,67,0,0,2,0,0,0,5,100,100,0,0,880,734,67,0,0,2,0,0,0,5,100,100,0,0,880,0
00:04:47.703952,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,735,67,0,0,2,0,0,0,5,100,100,0,0,881,736,67,0,0,2,0,0,0,5,100,100,0,0,881,0
00:04:48.229705,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,737,67,0,0,2,0,0,0,5,0,0,0,0,882,738,67,0,0,2,0,0,0,5,0,0,0,0,882,0
00:04:48.767683,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,739,67,0,0,2,0,0,0,5,0,0,0,0,883,740,67,0,0,2,0,0,0,5,0,0,0,0,883,0
00:04:49.296816,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,741,67,0,0,2,0,0,0,5,100,100,0,0,884,742,67,0,0,2,0,0,0,5,100,100,0,0,884,0
00:04:49.829085,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,749,67,0,0,2,0,0,0,5,0,0,0,0,885,750,67,0,0,2,0,0,0,5,0,0,0,0,885,0
00:04:50.362943,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,751,67,0,0,2,0,0,0,5,0,0,0,0,886,752,67,0,0,2,0,0,0,5,0,0,0,0,886,0
00:04:50.889756,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,753,67,0,0,2,0,0,0,5,100,100,0,0,887,754,67,0,0,2,0,0,0,5,100,100,0,0,887,0
00:04:51.423865,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,755,67,0,0,2,0,0,0,5,0,0,0,0,888,756,67,0,0,2,0,0,0,5,0,0,0,0,888,0
00:04:51.957632,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,757,67,0,0,2,0,0,0,5,0,0,0,0,889,758,67,0,0,2,0,0,0,5,0,0,0,0,889,0
00:04:52.487380,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,759,67,0,0,2,0,0,0,5,100,100,0,0,890,760,67,0,0,2,0,0,0,5,100,100,0,0,890,0
00:04:53.016391,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,761,67,0,0,2,0,0,0,5,0,0,0,0,891,762,67,0,0,2,0,0,0,5,0,0,0,0,891,0
00:04:53.552876,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,764,67,0,0,2,0,0,0,5,0,0,0,0,892,765,67,0,0,2,0,0,0,5,0,0,0,0,892,0
