Time,MsgL,PLC/PCReq,DType,ProVer,PVGroupNumber,PLCSendDelayTime,CommonBitValue,BitModeValue,M#00,M#01
00:23:56.246420,263,0,0,10003,2,50,0,0,"(756, '69', '128', '0', '0', '0')","(758, '69', '128', '0', '0', '0')"
00:24:03.690000,263,0,0,10003,2,50,0,0,"(718, '69', '128', '0', '0', '0')","(719, '69', '128', '0', '0', '0')"
00:24:04.218071,263,0,0,10003,2,50,0,0,"(720, '69', '128', '0', '0', '0')","(721, '69', '128', '0', '0', '0')"
00:24:06.346292,263,0,0,10003,2,50,0,0,"(729, '69', '128', '0', '0', '0')","(730, '69', '128', '0', '0', '0')"
00:24:18.624996,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(716, '69', '128', '0', '0', '0')"
00:24:22.293961,263,0,0,10003,2,50,0,0,"(730, '69', '128', '0', '0', '0')","(731, '69', '128', '0', '0', '0')"
00:24:23.369004,263,0,0,10003,2,50,0,0,"(734, '69', '128', '0', '0', '0')","(735, '69', '128', '0', '0', '0')"
00:24:24.421103,263,0,0,10003,2,50,0,0,"(738, '69', '128', '0', '0', '0')","(745, '69', '128', '0', '0', '0')"
00:24:37.718421,263,0,0,10003,2,50,0,0,"(729, '69', '128', '0', '0', '0')","(730, '69', '128', '0', '0', '0')"
00:24:40.372814,263,0,0,10003,2,50,0,0,"(739, '69', '128', '0', '0', '0')","(746, '69', '128', '0', '0', '0')"
00:24:42.020589,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(752, '69', '128', '0', '0', '0')"
00:24:42.554476,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(754, '69', '128', '0', '0', '0')"
00:24:44.098048,263,0,0,10003,2,50,0,0,"(759, '69', '128', '0', '0', '0')","(761, '69', '128', '0', '0', '0')"
00:24:44.679669,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(763, '69', '128', '0', '0', '0')"
00:24:45.701868,263,0,0,10003,2,50,0,0,"(766, '69', '128', '0', '0', '0')","(767, '69', '128', '0', '0', '0')"
00:24:48.348437,263,0,0,10003,2,50,0,0,"(702, '69', '128', '0', '0', '0')","(703, '69', '128', '0', '0', '0')"
00:24:49.413342,263,0,0,10003,2,50,0,0,"(706, '69', '128', '0', '0', '0')","(707, '69', '128', '0', '0', '0')"
00:24:51.541135,263,0,0,10003,2,50,0,0,"(721, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:24:54.247055,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(733, '69', '128', '0', '0', '0')"
00:25:02.178218,263,0,0,10003,2,50,0,0,"(769, '69', '128', '0', '0', '0')","(770, '69', '128', '0', '0', '0')"
00:25:08.558552,263,0,0,10003,2,50,0,0,"(726, '69', '128', '0', '0', '0')","(727, '69', '128', '0', '0', '0')"
00:25:11.212497,263,0,0,10003,2,50,0,0,"(737, '69', '128', '0', '0', '0')","(738, '69', '128', '0', '0', '0')"
00:25:13.387988,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(752, '69', '128', '0', '0', '0')"
00:25:17.058195,263,0,0,10003,2,50,0,0,"(766, '69', '128', '0', '0', '0')","(767, '69', '128', '0', '0', '0')"
00:25:18.127888,263,0,0,10003,2,50,0,0,"(770, '69', '128', '0', '0', '0')","(771, '69', '128', '0', '0', '0')"
00:25:21.311618,263,0,0,10003,2,50,0,0,"(708, '69', '128', '0', '0', '0')","(709, '69', '128', '0', '0', '0')"
00:25:22.960371,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(722, '69', '128', '0', '0', '0')"
00:25:30.350391,263,0,0,10003,2,50,0,0,"(756, '69', '128', '0', '0', '0')","(757, '69', '128', '0', '0', '0')"
00:25:31.944315,263,0,0,10003,2,50,0,0,"(762, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:25:34.075173,263,0,0,10003,2,50,0,0,"(771, '69', '128', '0', '0', '0')","(772, '69', '128', '0', '0', '0')"
00:25:35.673833,263,0,0,10003,2,50,0,0,"(703, '69', '128', '0', '0', '0')","(704, '69', '128', '0', '0', '0')"
00:25:41.524249,263,0,0,10003,2,50,0,0,"(733, '69', '128', '0', '0', '0')","(734, '69', '128', '0', '0', '0')"
00:25:46.836621,263,0,0,10003,2,50,0,0,"(759, '69', '128', '0', '0', '0')","(760, '69', '128', '0', '0', '0')"
00:25:50.024131,263,0,0,10003,2,50,0,0,"(772, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:25:52.734664,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(709, '69', '128', '0', '0', '0')"
00:26:08.101836,263,0,0,10003,2,50,0,0,"(707, '69', '128', '0', '0', '0')","(708, '69', '128', '0', '0', '0')"
00:26:09.164793,263,0,0,10003,2,50,0,0,"(711, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:26:25.179654,263,0,0,10003,2,50,0,0,"(735, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:26:28.512639,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(752, '69', '128', '0', '0', '0')"
00:26:35.367439,263,0,0,10003,2,50,0,0,"(704, '69', '128', '0', '0', '0')","(705, '69', '128', '0', '0', '0')"
00:26:43.399682,263,0,0,10003,2,50,0,0,"(742, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:26:44.403737,263,0,0,10003,2,50,0,0,"(746, '69', '128', '0', '0', '0')","(753, '69', '128', '0', '0', '0')"
00:26:46.530966,263,0,0,10003,2,50,0,0,"(760, '69', '128', '0', '0', '0')","(761, '69', '128', '0', '0', '0')"
00:26:52.430780,263,0,0,10003,2,50,0,0,"(709, '69', '128', '0', '0', '0')","(710, '69', '128', '0', '0', '0')"
00:26:52.967476,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(712, '69', '128', '0', '0', '0')"
00:26:55.629454,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(729, '69', '128', '0', '0', '0')"
00:27:06.209068,263,0,0,10003,2,50,0,0,"(776, '69', '128', '0', '0', '0')","(777, '69', '128', '0', '0', '0')"
00:27:26.413325,263,0,0,10003,2,50,0,0,"(726, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:27:28.597777,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(735, '69', '128', '0', '0', '0')"
00:27:29.602975,263,0,0,10003,2,50,0,0,"(739, '69', '128', '0', '0', '0')","(740, '69', '128', '0', '0', '0')"
00:27:31.779682,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(748, '69', '128', '0', '0', '0')"
00:27:32.791357,263,0,0,10003,2,50,0,0,"(757, '69', '128', '0', '0', '0')","(758, '69', '128', '0', '0', '0')"
00:27:34.923461,263,0,0,10003,2,50,0,0,"(765, '69', '128', '0', '0', '0')","(766, '69', '128', '0', '0', '0')"
00:27:35.499831,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(768, '69', '128', '0', '0', '0')"
00:27:36.516404,263,0,0,10003,2,50,0,0,"(772, '69', '128', '0', '0', '0')","(773, '69', '128', '0', '0', '0')"
00:27:39.171286,263,0,0,10003,2,50,0,0,"(709, '69', '128', '0', '0', '0')","(710, '69', '128', '0', '0', '0')"
00:27:39.754673,263,0,0,10003,2,50,0,0,"(711, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:27:40.767838,263,0,0,10003,2,50,0,0,"(715, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:27:42.359103,263,0,0,10003,2,50,0,0,"(728, '69', '128', '0', '0', '0')","(729, '69', '128', '0', '0', '0')"
00:27:46.615582,263,0,0,10003,2,50,0,0,"(745, '69', '128', '0', '0', '0')","(746, '69', '128', '0', '0', '0')"
00:27:50.868872,263,0,0,10003,2,50,0,0,"(767, '69', '128', '0', '0', '0')","(768, '69', '128', '0', '0', '0')"
00:27:51.935093,263,0,0,10003,2,50,0,0,"(771, '69', '128', '0', '0', '0')","(773, '69', '128', '0', '0', '0')"
00:28:07.404607,263,0,0,10003,2,50,0,0,"(770, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:28:12.194249,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(716, '69', '128', '0', '0', '0')"
00:28:14.795188,263,0,0,10003,2,50,0,0,"(732, '69', '128', '0', '0', '0')","(733, '69', '128', '0', '0', '0')"
00:28:15.329480,263,0,0,10003,2,50,0,0,"(734, '69', '128', '0', '0', '0')","(735, '69', '128', '0', '0', '0')"
00:28:24.366840,263,0,0,10003,2,50,0,0,"(776, '69', '128', '0', '0', '0')","(777, '69', '128', '0', '0', '0')"
00:28:25.961709,263,0,0,10003,2,50,0,0,"(782, '69', '128', '0', '0', '0')","(783, '69', '128', '0', '0', '0')"
00:28:31.281574,263,0,0,10003,2,50,0,0,"(735, '69', '128', '0', '0', '0')","(736, '69', '128', '0', '0', '0')"
00:28:36.068454,263,0,0,10003,2,50,0,0,"(754, '69', '128', '0', '0', '0')","(761, '69', '128', '0', '0', '0')"
00:28:37.666718,263,0,0,10003,2,50,0,0,"(766, '69', '128', '0', '0', '0')","(767, '69', '128', '0', '0', '0')"
00:28:38.726789,263,0,0,10003,2,50,0,0,"(770, '69', '128', '0', '0', '0')","(771, '69', '128', '0', '0', '0')"
00:28:45.102717,263,0,0,10003,2,50,0,0,"(721, '69', '128', '0', '0', '0')","(722, '69', '128', '0', '0', '0')"
00:28:46.705472,263,0,0,10003,2,50,0,0,"(734, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:28:49.405861,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(746, '69', '128', '0', '0', '0')"
00:28:51.538306,263,0,0,10003,2,50,0,0,"(753, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:28:58.402562,263,0,0,10003,2,50,0,0,"(786, '69', '128', '0', '0', '0')","(787, '69', '128', '0', '0', '0')"
00:28:59.998316,263,0,0,10003,2,50,0,0,"(718, '69', '128', '0', '0', '0')","(719, '69', '128', '0', '0', '0')"
00:29:03.183763,263,0,0,10003,2,50,0,0,"(737, '69', '128', '0', '0', '0')","(738, '69', '128', '0', '0', '0')"
00:29:04.780877,263,0,0,10003,2,50,0,0,"(743, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:29:05.845188,263,0,0,10003,2,50,0,0,"(748, '69', '128', '0', '0', '0')","(749, '69', '128', '0', '0', '0')"
00:29:13.291084,263,0,0,10003,2,50,0,0,"(783, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:29:17.014367,263,0,0,10003,2,50,0,0,"(723, '69', '128', '0', '0', '0')","(724, '69', '128', '0', '0', '0')"
00:29:19.673319,263,0,0,10003,2,50,0,0,"(740, '69', '128', '0', '0', '0')","(741, '69', '128', '0', '0', '0')"
00:29:22.856435,263,0,0,10003,2,50,0,0,"(753, '69', '128', '0', '0', '0')","(754, '69', '128', '0', '0', '0')"
00:29:31.902977,263,0,0,10003,2,50,0,0,"(720, '69', '128', '0', '0', '0')","(721, '69', '128', '0', '0', '0')"
00:29:36.687470,263,0,0,10003,2,50,0,0,"(745, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:29:38.805736,263,0,0,10003,2,50,0,0,"(754, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:29:51.045054,263,0,0,10003,2,50,0,0,"(740, '69', '128', '0', '0', '0')","(741, '69', '128', '0', '0', '0')"
00:29:56.354949,263,0,0,10003,2,50,0,0,"(767, '69', '128', '0', '0', '0')","(768, '69', '128', '0', '0', '0')"
00:29:57.420307,263,0,0,10003,2,50,0,0,"(771, '69', '128', '0', '0', '0')","(772, '69', '128', '0', '0', '0')"
00:30:05.399576,263,0,0,10003,2,50,0,0,"(735, '69', '128', '0', '0', '0')","(736, '69', '128', '0', '0', '0')"
00:30:06.992693,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(742, '69', '128', '0', '0', '0')"
00:30:11.249777,263,0,0,10003,2,50,0,0,"(758, '69', '128', '0', '0', '0')","(759, '69', '128', '0', '0', '0')"
00:30:11.777133,263,0,0,10003,2,50,0,0,"(760, '69', '128', '0', '0', '0')","(767, '69', '128', '0', '0', '0')"
00:30:13.421888,263,0,0,10003,2,50,0,0,"(772, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:30:13.907073,263,0,0,10003,2,50,0,0,"(774, '69', '128', '0', '0', '0')","(775, '69', '128', '0', '0', '0')"
00:30:22.940015,263,0,0,10003,2,50,0,0,"(742, '69', '128', '0', '0', '0')","(743, '69', '128', '0', '0', '0')"
00:30:32.514768,263,0,0,10003,2,50,0,0,"(786, '69', '128', '0', '0', '0')","(787, '69', '128', '0', '0', '0')"
00:30:34.641310,263,0,0,10003,2,50,0,0,"(726, '69', '128', '0', '0', '0')","(727, '69', '128', '0', '0', '0')"
00:30:42.083905,263,0,0,10003,2,50,0,0,"(762, '69', '128', '0', '0', '0')","(763, '69', '128', '0', '0', '0')"
00:30:46.339493,263,0,0,10003,2,50,0,0,"(784, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:30:48.998691,263,0,0,10003,2,50,0,0,"(795, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:30:52.721220,263,0,0,10003,2,50,0,0,"(735, '69', '128', '0', '0', '0')","(736, '69', '128', '0', '0', '0')"
00:30:53.781864,263,0,0,10003,2,50,0,0,"(746, '69', '128', '0', '0', '0')","(747, '69', '128', '0', '0', '0')"
00:30:58.619291,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(766, '69', '128', '0', '0', '0')"
00:30:59.104880,263,0,0,10003,2,50,0,0,"(767, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:30:59.682511,263,0,0,10003,2,50,0,0,"(769, '69', '128', '0', '0', '0')","(776, '69', '128', '0', '0', '0')"
00:31:02.340297,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(786, '69', '128', '0', '0', '0')"
00:31:03.357622,263,0,0,10003,2,50,0,0,"(789, '69', '128', '0', '0', '0')","(791, '69', '128', '0', '0', '0')"
00:31:08.673732,263,0,0,10003,2,50,0,0,"(736, '69', '128', '0', '0', '0')","(737, '69', '128', '0', '0', '0')"
00:31:13.990413,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(765, '69', '128', '0', '0', '0')"
00:31:23.031300,263,0,0,10003,2,50,0,0,"(731, '69', '128', '0', '0', '0')","(732, '69', '128', '0', '0', '0')"
00:31:24.633721,263,0,0,10003,2,50,0,0,"(737, '69', '128', '0', '0', '0')","(738, '69', '128', '0', '0', '0')"
00:31:30.478953,263,0,0,10003,2,50,0,0,"(767, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:31:33.130567,263,0,0,10003,2,50,0,0,"(783, '69', '128', '0', '0', '0')","(784, '69', '128', '0', '0', '0')"
00:31:34.732056,263,0,0,10003,2,50,0,0,"(789, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:31:37.388139,263,0,0,10003,2,50,0,0,"(800, '69', '128', '0', '0', '0')","(801, '69', '128', '0', '0', '0')"
00:31:39.517550,263,0,0,10003,2,50,0,0,"(734, '69', '128', '0', '0', '0')","(735, '69', '128', '0', '0', '0')"
00:31:49.672891,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(787, '69', '128', '0', '0', '0')"
00:31:50.151679,263,0,0,10003,2,50,0,0,"(788, '69', '128', '0', '0', '0')","(789, '69', '128', '0', '0', '0')"
00:31:55.513144,263,0,0,10003,2,50,0,0,"(735, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:31:58.130083,263,0,0,10003,2,50,0,0,"(752, '69', '128', '0', '0', '0')","(753, '69', '128', '0', '0', '0')"
00:32:04.508009,263,0,0,10003,2,50,0,0,"(783, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:32:06.153665,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(790, '69', '128', '0', '0', '0')"
00:32:09.826373,263,0,0,10003,2,50,0,0,"(804, '69', '128', '0', '0', '0')","(805, '69', '128', '0', '0', '0')"
00:32:16.254297,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(762, '69', '128', '0', '0', '0')"
00:32:16.735715,263,0,0,10003,2,50,0,0,"(764, '69', '128', '0', '0', '0')","(765, '69', '128', '0', '0', '0')"
00:32:17.855107,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(769, '69', '128', '0', '0', '0')"
00:32:22.056251,263,0,0,10003,2,50,0,0,"(790, '69', '128', '0', '0', '0')","(791, '69', '128', '0', '0', '0')"
00:32:24.181413,263,0,0,10003,2,50,0,0,"(799, '69', '128', '0', '0', '0')","(800, '69', '128', '0', '0', '0')"
00:32:26.306510,263,0,0,10003,2,50,0,0,"(733, '69', '128', '0', '0', '0')","(734, '69', '128', '0', '0', '0')"
00:32:27.378557,263,0,0,10003,2,50,0,0,"(737, '69', '128', '0', '0', '0')","(738, '69', '128', '0', '0', '0')"
00:32:34.337322,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(772, '69', '128', '0', '0', '0')"
00:32:43.324146,263,0,0,10003,2,50,0,0,"(738, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:32:43.855392,263,0,0,10003,2,50,0,0,"(740, '69', '128', '0', '0', '0')","(741, '69', '128', '0', '0', '0')"
00:32:45.450370,263,0,0,10003,2,50,0,0,"(753, '69', '128', '0', '0', '0')","(754, '69', '128', '0', '0', '0')"
00:32:47.576793,263,0,0,10003,2,50,0,0,"(761, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:32:56.089122,263,0,0,10003,2,50,0,0,"(801, '69', '128', '0', '0', '0')","(802, '69', '128', '0', '0', '0')"
00:33:10.975418,263,0,0,10003,2,50,0,0,"(797, '69', '128', '0', '0', '0')","(799, '69', '128', '0', '0', '0')"
00:33:15.763321,263,0,0,10003,2,50,0,0,"(742, '69', '128', '0', '0', '0')","(743, '69', '128', '0', '0', '0')"
00:33:18.420815,263,0,0,10003,2,50,0,0,"(759, '69', '128', '0', '0', '0')","(760, '69', '128', '0', '0', '0')"
00:33:25.869071,263,0,0,10003,2,50,0,0,"(794, '69', '128', '0', '0', '0')","(795, '69', '128', '0', '0', '0')"
00:33:26.978480,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(800, '69', '128', '0', '0', '0')"
00:33:29.588747,263,0,0,10003,2,50,0,0,"(809, '69', '128', '0', '0', '0')","(810, '69', '128', '0', '0', '0')"
00:33:30.650970,263,0,0,10003,2,50,0,0,"(739, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:33:33.308429,263,0,0,10003,2,50,0,0,"(756, '69', '128', '0', '0', '0')","(757, '69', '128', '0', '0', '0')"
00:33:46.077953,263,0,0,10003,2,50,0,0,"(738, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:33:53.524004,263,0,0,10003,2,50,0,0,"(774, '69', '128', '0', '0', '0')","(775, '69', '128', '0', '0', '0')"
00:33:59.949273,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(806, '69', '128', '0', '0', '0')"
00:34:00.431919,263,0,0,10003,2,50,0,0,"(807, '69', '128', '0', '0', '0')","(808, '69', '128', '0', '0', '0')"
00:34:07.340107,263,0,0,10003,2,50,0,0,"(766, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:34:09.471052,263,0,0,10003,2,50,0,0,"(775, '69', '128', '0', '0', '0')","(776, '69', '128', '0', '0', '0')"
00:34:12.128511,263,0,0,10003,2,50,0,0,"(791, '69', '128', '0', '0', '0')","(792, '69', '128', '0', '0', '0')"
00:34:13.196470,263,0,0,10003,2,50,0,0,"(795, '69', '128', '0', '0', '0')","(796, '69', '128', '0', '0', '0')"
00:34:14.792155,263,0,0,10003,2,50,0,0,"(801, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:34:15.853726,263,0,0,10003,2,50,0,0,"(806, '69', '128', '0', '0', '0')","(807, '69', '128', '0', '0', '0')"
00:34:18.505283,263,0,0,10003,2,50,0,0,"(743, '69', '128', '0', '0', '0')","(744, '69', '128', '0', '0', '0')"
00:34:19.042161,263,0,0,10003,2,50,0,0,"(745, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:34:20.105690,263,0,0,10003,2,50,0,0,"(749, '69', '128', '0', '0', '0')","(750, '69', '128', '0', '0', '0')"
00:34:22.766655,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(767, '69', '128', '0', '0', '0')"
00:34:26.493157,263,0,0,10003,2,50,0,0,"(781, '69', '128', '0', '0', '0')","(782, '69', '128', '0', '0', '0')"
00:34:27.020684,263,0,0,10003,2,50,0,0,"(783, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:34:29.143076,263,0,0,10003,2,50,0,0,"(797, '69', '128', '0', '0', '0')","(798, '69', '128', '0', '0', '0')"
00:34:30.212008,263,0,0,10003,2,50,0,0,"(801, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:34:38.772278,263,0,0,10003,2,50,0,0,"(767, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:34:39.248014,263,0,0,10003,2,50,0,0,"(769, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:34:39.828710,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(772, '69', '128', '0', '0', '0')"
00:34:40.313584,263,0,0,10003,2,50,0,0,"(774, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:34:46.158326,263,0,0,10003,2,50,0,0,"(802, '69', '128', '0', '0', '0')","(803, '69', '128', '0', '0', '0')"
00:34:51.478996,263,0,0,10003,2,50,0,0,"(749, '69', '128', '0', '0', '0')","(750, '69', '128', '0', '0', '0')"
00:34:56.796356,263,0,0,10003,2,50,0,0,"(777, '69', '128', '0', '0', '0')","(778, '69', '128', '0', '0', '0')"
00:34:57.914732,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(782, '69', '128', '0', '0', '0')"
00:35:01.586895,263,0,0,10003,2,50,0,0,"(801, '69', '128', '0', '0', '0')","(802, '69', '128', '0', '0', '0')"
00:35:03.176353,263,0,0,10003,2,50,0,0,"(808, '69', '128', '0', '0', '0')","(809, '69', '128', '0', '0', '0')"
00:35:08.545722,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(762, '69', '128', '0', '0', '0')"
00:35:13.284253,263,0,0,10003,2,50,0,0,"(780, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:35:18.064543,263,0,0,10003,2,50,0,0,"(804, '69', '128', '0', '0', '0')","(805, '69', '128', '0', '0', '0')"
00:35:19.126480,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(810, '69', '128', '0', '0', '0')"
00:35:20.779088,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(816, '69', '128', '0', '0', '0')"
00:35:21.259633,263,0,0,10003,2,50,0,0,"(817, '69', '128', '0', '0', '0')","(818, '69', '128', '0', '0', '0')"
00:35:31.361622,263,0,0,10003,2,50,0,0,"(795, '69', '128', '0', '0', '0')","(796, '69', '128', '0', '0', '0')"
00:35:34.607035,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(809, '69', '128', '0', '0', '0')"
00:35:36.148807,263,0,0,10003,2,50,0,0,"(814, '69', '128', '0', '0', '0')","(815, '69', '128', '0', '0', '0')"
00:35:38.802280,263,0,0,10003,2,50,0,0,"(750, '69', '128', '0', '0', '0')","(751, '69', '128', '0', '0', '0')"
00:35:40.982905,263,0,0,10003,2,50,0,0,"(765, '69', '128', '0', '0', '0')","(766, '69', '128', '0', '0', '0')"
00:35:43.588496,263,0,0,10003,2,50,0,0,"(775, '69', '128', '0', '0', '0')","(776, '69', '128', '0', '0', '0')"
00:35:46.784211,263,0,0,10003,2,50,0,0,"(788, '69', '128', '0', '0', '0')","(795, '69', '128', '0', '0', '0')"
00:35:48.377702,263,0,0,10003,2,50,0,0,"(800, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:35:49.490227,263,0,0,10003,2,50,0,0,"(804, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:35:49.968193,263,0,0,10003,2,50,0,0,"(806, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:35:51.619428,263,0,0,10003,2,50,0,0,"(813, '69', '128', '0', '0', '0')","(814, '69', '128', '0', '0', '0')"
00:35:54.225434,263,0,0,10003,2,50,0,0,"(749, '69', '128', '0', '0', '0')","(48, '0', '0', '0', '0', '0')"
00:35:59.014561,263,0,0,10003,2,50,0,0,"(774, '69', '128', '0', '0', '0')","(775, '69', '128', '0', '0', '0')"
00:36:01.671639,263,0,0,10003,2,50,0,0,"(785, '69', '128', '0', '0', '0')","(786, '69', '128', '0', '0', '0')"
00:36:07.518456,263,0,0,10003,2,50,0,0,"(814, '69', '128', '0', '0', '0')","(815, '69', '128', '0', '0', '0')"
00:36:12.892586,263,0,0,10003,2,50,0,0,"(48, '0', '0', '0', '0', '0')","(768, '69', '128', '0', '0', '0')"
00:36:14.436657,263,0,0,10003,2,50,0,0,"(773, '69', '128', '0', '0', '0')","(774, '69', '128', '0', '0', '0')"
00:36:16.032201,263,0,0,10003,2,50,0,0,"(780, '69', '128', '0', '0', '0')","(781, '69', '128', '0', '0', '0')"
00:36:18.693314,263,0,0,10003,2,50,0,0,"(790, '69', '128', '0', '0', '0')","(797, '69', '128', '0', '0', '0')"
00:36:21.345941,263,0,0,10003,2,50,0,0,"(806, '69', '128', '0', '0', '0')","(807, '69', '128', '0', '0', '0')"
